RSRP,RSRQ,RSSI,SINR,FB,EI,CI,network,LATITUDE,LONGITUDE,RSP,Hm,Hb,CCI,Husr,deltaH,L,D,UCI,dg,dr,dw,hv,db,do,ekparam,ample,LOS,COST231,SPM,TR38901
-86.0,-10,-75.0,1.9,1650.0,751630,31,0,24.828292,102.847923,4.3,1,1998,18,1975,23,110.16,112.54,6,26.1,22.48,0,0,0.0,61.58,[],"[{'start_distance': 0, 'environment': 'dg', 'length': 24.4}, {'start_distance': 24.4, 'environment': 'dg', 'length': 1.7}, {'start_distance': 26.1, 'environment': 'do', 'length': 8.92}, {'start_distance': 35.02, 'environment': 'dr', 'length': 5.57}, {'start_distance': 40.59, 'environment': 'do', 'length': 52.66}, {'start_distance': 93.25, 'environment': 'dr', 'length': 2.88}, {'start_distance': 96.13, 'environment': 'dr', 'length': 14.04}]",True,-72.95288926485433,-74.78300469015709,-73.17843092227355
-86.0,-10,-75.0,1.9,1650.0,751630,31,0,24.828292,102.847962,4.3,1,1998,18,1975,23,106.39,108.85,6,26.93,21.23,0,0,0.0,58.23,[],"[{'start_distance': 0, 'environment': 'dg', 'length': 24.4}, {'start_distance': 24.4, 'environment': 'dg', 'length': 2.52}, {'start_distance': 26.92, 'environment': 'do', 'length': 8.87}, {'start_distance': 35.79, 'environment': 'dr', 'length': 4.97}, {'start_distance': 40.76, 'environment': 'do', 'length': 49.35}, {'start_distance': 90.11, 'environment': 'dr', 'length': 15.17}, {'start_distance': 105.28, 'environment': 'dr', 'length': 1.09}]",True,-72.61494568113288,-74.44592981508208,-72.85990441857462
-86.0,-11,-75.0,1.9,1650.0,751630,31,0,24.828288,102.848007,4.3,1,1998,18,1975,23,101.91,104.47,6,26.55,19.69,0,0,0.0,55.67,[],"[{'start_distance': 0, 'environment': 'dg', 'length': 26.55}, {'start_distance': 26.55, 'environment': 'do', 'length': 9.19}, {'start_distance': 35.74, 'environment': 'dr', 'length': 5.78}, {'start_distance': 41.52, 'environment': 'do', 'length': 46.48}, {'start_distance': 88.0, 'environment': 'dr', 'length': 13.92}]",True,-72.19861425349968,-74.03066859776916,-72.46749396780156
-86.0,-11,-75.0,1.9,1650.0,751630,31,0,24.828278,102.848047,4.3,1,1998,18,1975,23,97.72,100.39,6,26.56,15.97,0,0,0.0,55.19,[],"[{'start_distance': 0, 'environment': 'dg', 'length': 26.56}, {'start_distance': 26.56, 'environment': 'do', 'length': 9.19}, {'start_distance': 35.75, 'environment': 'dr', 'length': 5.77}, {'start_distance': 41.52, 'environment': 'do', 'length': 46.0}, {'start_distance': 87.52, 'environment': 'dr', 'length': 10.19}]",True,-71.79478661085211,-73.62787902355001,-72.08686887738548
-90.0,-11,-75.0,1.7,1650.0,751630,31,0,24.828263,102.84808,4.3,1,1998,18,1975,23,94.04,96.81,6,26.67,10.36,0,0,0.0,57.01,[],"[{'start_distance': 0, 'environment': 'dg', 'length': 26.67}, {'start_distance': 26.67, 'environment': 'do', 'length': 8.26}, {'start_distance': 34.93, 'environment': 'do', 'length': 1.39}, {'start_distance': 36.32, 'environment': 'dr', 'length': 4.85}, {'start_distance': 41.17, 'environment': 'dr', 'length': 1.09}, {'start_distance': 42.26, 'environment': 'do', 'length': 47.37}, {'start_distance': 89.63, 'environment': 'dr', 'length': 4.44}]",True,-71.42669200611549,-73.2607306328599,-71.73992372699661
-90.0,-11,-75.0,1.7,1650.0,751630,31,0,24.828252,102.84811,4.3,1,1998,18,1975,23,90.78,93.65,18,26.67,6.59,0,0,0.0,57.52,[],"[{'start_distance': 0, 'environment': 'dg', 'length': 26.67}, {'start_distance': 26.67, 'environment': 'do', 'length': 8.25}, {'start_distance': 34.92, 'environment': 'do', 'length': 1.05}, {'start_distance': 35.97, 'environment': 'dr', 'length': 6.59}, {'start_distance': 42.56, 'environment': 'do', 'length': 48.21}]",True,-71.0902898459356,-72.92519321898477,-71.42285008192576
-87.0,-10,-75.0,1.8,1650.0,751630,31,0,24.828238,102.848128,4.3,1,1998,18,1975,23,88.59,91.53,18,24.73,6.12,0,0,0.0,57.75,[],"[{'start_distance': 0, 'environment': 'dg', 'length': 23.65}, {'start_distance': 23.65, 'environment': 'dg', 'length': 1.08}, {'start_distance': 24.73, 'environment': 'do', 'length': 8.16}, {'start_distance': 32.89, 'environment': 'dr', 'length': 1.35}, {'start_distance': 34.24, 'environment': 'dr', 'length': 4.77}, {'start_distance': 39.01, 'environment': 'do', 'length': 49.59}]",True,-70.85817849774575,-72.69367852995585,-71.20407505624365
-87.0,-10,-75.0,1.8,1650.0,751630,31,0,24.828215,102.848138,4.3,1,1998,18,1975,23,86.92,89.91,18,24.53,5.78,0,0,0.0,56.62,[],"[{'start_distance': 0, 'environment': 'dg', 'length': 24.53}, {'start_distance': 24.53, 'environment': 'do', 'length': 7.76}, {'start_distance': 32.29, 'environment': 'dr', 'length': 5.78}, {'start_distance': 38.07, 'environment': 'do', 'length': 21.25}, {'start_distance': 59.32, 'environment': 'do', 'length': 2.48}, {'start_distance': 61.8, 'environment': 'do', 'length': 25.12}]",True,-70.6771574239654,-72.51312278405732,-71.03345483291487
-86.0,-10,-75.0,1.8,1650.0,751630,31,0,24.828215,102.848138,4.3,1,1998,18,1975,23,86.92,89.91,18,24.53,5.78,0,0,0.0,56.62,[],"[{'start_distance': 0, 'environment': 'dg', 'length': 24.53}, {'start_distance': 24.53, 'environment': 'do', 'length': 7.76}, {'start_distance': 32.29, 'environment': 'dr', 'length': 5.78}, {'start_distance': 38.07, 'environment': 'do', 'length': 21.25}, {'start_distance': 59.32, 'environment': 'do', 'length': 2.48}, {'start_distance': 61.8, 'environment': 'do', 'length': 25.12}]",True,-70.6771574239654,-72.51312278405732,-71.03345483291487
-86.0,-10,-75.0,1.8,1650.0,751630,31,0,24.828202,102.848148,4.3,1,1998,18,1975,23,85.58,88.62,18,27.59,8.19,0,0,0.0,49.8,[],"[{'start_distance': 0, 'environment': 'dg', 'length': 24.82}, {'start_distance': 24.82, 'environment': 'do', 'length': 8.95}, {'start_distance': 33.77, 'environment': 'dr', 'length': 5.58}, {'start_distance': 39.35, 'environment': 'dr', 'length': 2.62}, {'start_distance': 41.97, 'environment': 'do', 'length': 17.91}, {'start_distance': 59.88, 'environment': 'do', 'length': 1.98}, {'start_distance': 61.86, 'environment': 'dg', 'length': 2.78}, {'start_distance': 64.64, 'environment': 'do', 'length': 20.98}]",True,-70.53066280174788,-72.36700473695797,-70.89537728958116
-85.0,-13,-75.0,5.5,1650.0,751630,31,0,24.828195,102.848165,4.3,1,1998,18,1975,23,83.72,86.82,18,29.28,7.96,0,0,0.0,46.48,[],"[{'start_distance': 0, 'environment': 'dg', 'length': 23.73}, {'start_distance': 23.73, 'environment': 'do', 'length': 9.36}, {'start_distance': 33.09, 'environment': 'dr', 'length': 7.96}, {'start_distance': 41.05, 'environment': 'do', 'length': 18.31}, {'start_distance': 59.36, 'environment': 'dg', 'length': 2.13}, {'start_distance': 61.49, 'environment': 'dg', 'length': 1.71}, {'start_distance': 63.2, 'environment': 'dg', 'length': 1.71}, {'start_distance': 64.91, 'environment': 'do', 'length': 18.8}]",True,-70.32264775806307,-72.15952441112474,-70.6993140773371
-85.0,-13,-75.0,5.5,1650.0,751630,31,0,24.82819,102.848177,4.3,1,1998,18,1975,23,82.41,85.56,18,29.6,8.57,0,0,0.0,44.25,[],"[{'start_distance': 0, 'environment': 'dg', 'length': 23.56}, {'start_distance': 23.56, 'environment': 'do', 'length': 9.07}, {'start_distance': 32.63, 'environment': 'dr', 'length': 2.72}, {'start_distance': 35.35, 'environment': 'dr', 'length': 5.85}, {'start_distance': 41.2, 'environment': 'do', 'length': 17.46}, {'start_distance': 58.66, 'environment': 'do', 'length': 1.28}, {'start_distance': 59.94, 'environment': 'dg', 'length': 2.12}, {'start_distance': 62.06, 'environment': 'dg', 'length': 1.07}, {'start_distance': 63.13, 'environment': 'dg', 'length': 1.29}, {'start_distance': 64.42, 'environment': 'dg', 'length': 1.56}, {'start_distance': 65.98, 'environment': 'do', 'length': 16.43}]",True,-70.17445498604171,-72.01171257943956,-70.5596359540669
-81.0,-8,-75.0,2.0,1650.0,751630,21,0,24.828195,102.848192,4.3,1,1998,18,1975,23,81.08,84.28,18,26.83,7.98,0,0,0.0,46.26,[],"[{'start_distance': 0, 'environment': 'dg', 'length': 24.66}, {'start_distance': 24.66, 'environment': 'do', 'length': 8.53}, {'start_distance': 33.19, 'environment': 'dr', 'length': 7.98}, {'start_distance': 41.17, 'environment': 'do', 'length': 0.85}, {'start_distance': 42.02, 'environment': 'do', 'length': 18.62}, {'start_distance': 60.64, 'environment': 'do', 'length': 1.32}, {'start_distance': 61.96, 'environment': 'dg', 'length': 2.17}, {'start_distance': 64.13, 'environment': 'do', 'length': 0.99}, {'start_distance': 65.12, 'environment': 'do', 'length': 15.97}]",True,-70.02165833710747,-71.85930870544313,-70.4156184768715
-81.0,-8,-75.0,2.0,1650.0,751630,21,0,24.828195,102.848203,4.3,1,1998,18,1975,23,80.0,83.24,18,25.91,7.19,0,0,0.0,46.89,[],"[{'start_distance': 0, 'environment': 'dg', 'length': 25.91}, {'start_distance': 25.91, 'environment': 'do', 'length': 0.76}, {'start_distance': 26.67, 'environment': 'do', 'length': 7.76}, {'start_distance': 34.43, 'environment': 'dr', 'length': 7.19}, {'start_distance': 41.62, 'environment': 'do', 'length': 19.54}, {'start_distance': 61.16, 'environment': 'do', 'length': 1.29}, {'start_distance': 62.45, 'environment': 'do', 'length': 1.21}, {'start_distance': 63.66, 'environment': 'do', 'length': 1.7}, {'start_distance': 65.36, 'environment': 'do', 'length': 14.65}]",True,-69.89579249871487,-71.73376641437432,-70.29698445814908
-85.0,-10,-75.0,1.9,1650.0,751630,21,0,24.828198,102.848218,4.3,1,1998,18,1975,23,78.63,81.92,18,24.38,5.62,0,0,0.0,48.62,[],"[{'start_distance': 0, 'environment': 'dg', 'length': 24.38}, {'start_distance': 24.38, 'environment': 'do', 'length': 7.87}, {'start_distance': 32.25, 'environment': 'do', 'length': 0.58}, {'start_distance': 32.83, 'environment': 'dr', 'length': 5.62}, {'start_distance': 38.45, 'environment': 'do', 'length': 40.17}]",True,-69.73375559991742,-71.57214604325132,-70.14425764417675
-85.0,-10,-75.0,1.9,1650.0,751630,21,0,24.828188,102.848223,4.3,1,1998,18,1975,23,77.85,81.18,18,26.65,7.94,0,0,0.0,43.27,[],"[{'start_distance': 0, 'environment': 'dg', 'length': 24.64}, {'start_distance': 24.64, 'environment': 'do', 'length': 8.42}, {'start_distance': 33.06, 'environment': 'dr', 'length': 7.94}, {'start_distance': 41.0, 'environment': 'do', 'length': 0.65}, {'start_distance': 41.65, 'environment': 'do', 'length': 18.51}, {'start_distance': 60.16, 'environment': 'do', 'length': 1.34}, {'start_distance': 61.5, 'environment': 'do', 'length': 0.67}, {'start_distance': 62.17, 'environment': 'dg', 'length': 2.01}, {'start_distance': 64.18, 'environment': 'do', 'length': 1.02}, {'start_distance': 65.2, 'environment': 'do', 'length': 12.63}]",True,-69.64177073876179,-71.48039763589475,-70.05755791786599
-84.0,-9,-75.0,1.9,1650.0,751630,21,0,24.828168,102.848232,4.3,1,1998,18,1975,23,76.43,79.82,18,37.23,8.14,0,0,0.0,31.07,[],"[{'start_distance': 0, 'environment': 'dg', 'length': 22.44}, {'start_distance': 22.44, 'environment': 'dg', 'length': 1.83}, {'start_distance': 24.27, 'environment': 'do', 'length': 8.3}, {'start_distance': 32.57, 'environment': 'dr', 'length': 8.14}, {'start_distance': 40.71, 'environment': 'do', 'length': 14.99}, {'start_distance': 55.7, 'environment': 'do', 'length': 1.32}, {'start_distance': 57.02, 'environment': 'dg', 'length': 11.64}, {'start_distance': 68.66, 'environment': 'dg', 'length': 1.32}, {'start_distance': 69.98, 'environment': 'do', 'length': 6.46}]",True,-69.47050953951744,-71.30957667606238,-69.89613680013422
-84.0,-9,-75.0,1.9,1650.0,751630,21,0,24.828095,102.848283,4.3,1,1998,18,1972,26,69.88,74.56,7,45.62,5.84,0,0,0.0,18.43,[],"[{'start_distance': 0, 'environment': 'dg', 'length': 21.45}, {'start_distance': 21.45, 'environment': 'do', 'length': 8.66}, {'start_distance': 30.11, 'environment': 'dr', 'length': 5.84}, {'start_distance': 35.95, 'environment': 'do', 'length': 9.76}, {'start_distance': 45.71, 'environment': 'dg', 'length': 24.16}]",True,-68.77947705098741,-70.943986558343,-69.24480866988847
-86.0,-11,-75.0,1.9,1650.0,751630,21,0,24.828057,102.848303,4.3,1,1998,18,1972,26,67.43,72.27,7,45.06,5.92,0,0,0.0,16.45,[],"[{'start_distance': 0, 'environment': 'dg', 'length': 20.29}, {'start_distance': 20.29, 'environment': 'do', 'length': 8.31}, {'start_distance': 28.6, 'environment': 'dr', 'length': 5.92}, {'start_distance': 34.52, 'environment': 'do', 'length': 7.23}, {'start_distance': 41.75, 'environment': 'do', 'length': 0.9}, {'start_distance': 42.65, 'environment': 'dg', 'length': 24.77}]",True,-68.46325546042574,-70.628577838459,-68.94675608807425
-85.0,-11,-75.0,6.5,1650.0,751630,21,0,24.828027,102.848312,4.3,1,1998,18,1972,26,66.34,71.25,7,45.73,5.43,0,0,0.0,15.19,[],"[{'start_distance': 0, 'environment': 'dg', 'length': 20.0}, {'start_distance': 20.0, 'environment': 'do', 'length': 8.41}, {'start_distance': 28.41, 'environment': 'dr', 'length': 5.43}, {'start_distance': 33.84, 'environment': 'do', 'length': 6.78}, {'start_distance': 40.62, 'environment': 'dg', 'length': 25.72}]",True,-68.31916651039633,-70.48485927959184,-68.81094599525018
-84.0,-11,-75.0,2.0,1650.0,751630,21,0,24.828,102.848318,4.3,1,1998,18,1972,26,65.72,70.68,7,45.83,5.06,0,0,0.0,14.83,[],"[{'start_distance': 0, 'environment': 'dg', 'length': 19.01}, {'start_distance': 19.01, 'environment': 'do', 'length': 8.49}, {'start_distance': 27.5, 'environment': 'dr', 'length': 5.06}, {'start_distance': 32.56, 'environment': 'do', 'length': 6.32}, {'start_distance': 38.88, 'environment': 'dg', 'length': 26.83}]",True,-68.23774510277754,-70.40364717164378,-68.7342027826421
-84.0,-11,-75.0,2.0,1650.0,751630,21,0,24.827957,102.848353,4.3,1,1998,18,1973,25,62.45,67.27,18,42.32,5.43,0,0,0.0,14.69,[],"[{'start_distance': 0, 'environment': 'dg', 'length': 18.71}, {'start_distance': 18.71, 'environment': 'do', 'length': 8.71}, {'start_distance': 27.42, 'environment': 'dr', 'length': 5.43}, {'start_distance': 32.85, 'environment': 'do', 'length': 5.98}, {'start_distance': 38.83, 'environment': 'dg', 'length': 23.6}]",True,-67.73649234819551,-69.80032421247157,-68.26175029329977
-82.0,-10,-75.0,2.0,1650.0,751630,21,0,24.827928,102.848362,4.3,1,1998,18,1973,25,61.93,66.79,6,40.37,8.15,0,0,0.0,13.4,[],"[{'start_distance': 0, 'environment': 'dg', 'length': 18.65}, {'start_distance': 18.65, 'environment': 'do', 'length': 8.12}, {'start_distance': 26.77, 'environment': 'dr', 'length': 4.74}, {'start_distance': 31.51, 'environment': 'do', 'length': 5.29}, {'start_distance': 36.8, 'environment': 'dg', 'length': 21.73}, {'start_distance': 58.53, 'environment': 'dr', 'length': 3.42}]",True,-67.66390189686773,-69.72792036019688,-68.19333064050228
-82.0,-10,-75.0,2.0,1650.0,751630,21,0,24.82791,102.848377,4.3,1,1998,18,1973,25,60.76,65.7,6,38.24,8.7,0,0,0.0,13.83,[],"[{'start_distance': 0, 'environment': 'dg', 'length': 17.84}, {'start_distance': 17.84, 'environment': 'do', 'length': 8.87}, {'start_distance': 26.71, 'environment': 'dr', 'length': 4.4}, {'start_distance': 31.11, 'environment': 'do', 'length': 4.95}, {'start_distance': 36.06, 'environment': 'dg', 'length': 20.39}, {'start_distance': 56.45, 'environment': 'dr', 'length': 4.29}]",True,-67.49710467424246,-69.5615519020059,-68.0361170145933
-80.0,-9,-75.0,2.1,1650.0,751630,21,0,24.82787,102.848393,4.3,1,1998,18,1973,25,60.16,65.15,18,37.16,8.97,0,0,0.0,14.02,[],"[{'start_distance': 0, 'environment': 'dg', 'length': 17.61}, {'start_distance': 17.61, 'environment': 'do', 'length': 8.98}, {'start_distance': 26.59, 'environment': 'dr', 'length': 4.49}, {'start_distance': 31.08, 'environment': 'do', 'length': 5.05}, {'start_distance': 36.13, 'environment': 'dg', 'length': 19.56}, {'start_distance': 55.69, 'environment': 'dr', 'length': 4.49}]",True,-67.4118874981386,-69.47655378287273,-67.95579612534739
-81.0,-10,-73.0,10.7,1650.0,751630,21,0,24.827838,102.84839,4.3,1,1998,18,1970,28,61.46,67.54,7,39.01,9.22,0,0,0.0,13.22,[],"[{'start_distance': 0, 'environment': 'dg', 'length': 17.54}, {'start_distance': 17.54, 'environment': 'do', 'length': 8.61}, {'start_distance': 26.15, 'environment': 'dr', 'length': 4.61}, {'start_distance': 30.76, 'environment': 'do', 'length': 4.61}, {'start_distance': 35.37, 'environment': 'dg', 'length': 18.17}, {'start_distance': 53.54, 'environment': 'dr', 'length': 4.61}, {'start_distance': 58.15, 'environment': 'dg', 'length': 3.29}]",True,-67.77709719296847,-70.13904388539576,-68.30002212286476
-76.0,-8,-73.0,2.2,1650.0,751630,21,0,24.827822,102.848368,4.3,1,1998,18,1970,28,64.13,69.98,7,41.82,9.23,0,0,0.0,13.09,[],"[{'start_distance': 0, 'environment': 'dg', 'length': 17.62}, {'start_distance': 17.62, 'environment': 'do', 'length': 8.99}, {'start_distance': 26.61, 'environment': 'dr', 'length': 4.61}, {'start_distance': 31.22, 'environment': 'do', 'length': 4.08}, {'start_distance': 35.3, 'environment': 'dg', 'length': 17.98}, {'start_distance': 53.28, 'environment': 'dr', 'length': 4.61}, {'start_distance': 57.89, 'environment': 'dg', 'length': 6.21}]",True,-68.13685080299366,-70.4978727225101,-68.63910552350966
-71.0,-7,-73.0,2.4,1650.0,751630,21,0,24.827792,102.848312,4.3,1,1998,18,1970,28,70.57,75.92,7,48.49,8.63,0,0,0.0,13.44,[],"[{'start_distance': 0, 'environment': 'dg', 'length': 17.48}, {'start_distance': 17.48, 'environment': 'do', 'length': 9.02}, {'start_distance': 26.5, 'environment': 'dr', 'length': 4.03}, {'start_distance': 30.53, 'environment': 'do', 'length': 4.42}, {'start_distance': 34.95, 'environment': 'dg', 'length': 18.07}, {'start_distance': 53.02, 'environment': 'dr', 'length': 4.6}, {'start_distance': 57.62, 'environment': 'dg', 'length': 12.93}]",True,-68.96271168673555,-71.32161067057565,-69.41751527150133
-81.0,-10,-73.0,2.0,1650.0,751630,21,0,24.827728,102.848233,4.3,1,1998,18,1970,28,80.6,85.33,7,58.38,8.76,0,0,0.0,13.47,[],"[{'start_distance': 0, 'environment': 'dg', 'length': 17.06}, {'start_distance': 17.06, 'environment': 'do', 'length': 9.38}, {'start_distance': 26.44, 'environment': 'dr', 'length': 4.08}, {'start_distance': 30.52, 'environment': 'do', 'length': 4.08}, {'start_distance': 34.6, 'environment': 'dg', 'length': 17.23}, {'start_distance': 51.83, 'environment': 'dr', 'length': 4.67}, {'start_distance': 56.5, 'environment': 'dg', 'length': 24.08}]",True,-70.14716853417049,-72.50302278523779,-70.53391728819618
-82.0,-9,-73.0,2.0,1650.0,751630,31,0,24.82758,102.848177,4.3,1,1998,18,1967,31,93.07,98.1,14,57.27,8.49,0,16,14.41,12.91,"[{'height': 16.5, 'distance': 80.85, 'elevation': 1967.0}, {'height': 16.5, 'distance': 93.07, 'elevation': 1967.0}]","[{'start_distance': 0, 'environment': 'dg', 'length': 17.38}, {'start_distance': 17.38, 'environment': 'do', 'length': 9.3}, {'start_distance': 26.68, 'environment': 'dr', 'length': 4.25}, {'start_distance': 30.93, 'environment': 'do', 'length': 3.61}, {'start_distance': 34.54, 'environment': 'dg', 'length': 17.69}, {'start_distance': 52.23, 'environment': 'dr', 'length': 4.25}, {'start_distance': 56.48, 'environment': 'dg', 'length': 22.21}, {'start_distance': 78.69, 'environment': 'db', 'length': 14.41}]",True,-86.22898269750385,-74.17986140726511,-71.86639704663699
-80.0,-9,-73.0,2.1,1650.0,751630,31,0,24.827487,102.848158,4.3,1,1998,18,1967,31,100.3,104.98,14,50.64,8.53,0,16,28.5,12.63,"[{'height': 16.5, 'distance': 73.69, 'elevation': 1967.0}, {'height': 16.5, 'distance': 100.3, 'elevation': 1967.0}]","[{'start_distance': 0, 'environment': 'dg', 'length': 17.48}, {'start_distance': 17.48, 'environment': 'do', 'length': 9.59}, {'start_distance': 27.07, 'environment': 'dr', 'length': 4.26}, {'start_distance': 31.33, 'environment': 'do', 'length': 3.04}, {'start_distance': 34.37, 'environment': 'dg', 'length': 17.9}, {'start_distance': 52.27, 'environment': 'dr', 'length': 4.26}, {'start_distance': 56.53, 'environment': 'dg', 'length': 15.25}, {'start_distance': 71.78, 'environment': 'db', 'length': 28.5}]",True,-86.91608774143029,-74.86520019752842,-72.51402338978481
